"interacting_pair_new","id_cp_interaction","interacting_pair","partner_a","partner_b","gene_a","gene_b","secreted","receptor_a","receptor_b","annotation_strategy","is_integrin","Pathway","cellpair","significant"
"P08572:integrin_a1b1_complex","CPI-SC03F728659","COL4A2_integrin_a1b1_complex","simple:P08572","complex:integrin_a1b1_complex","COL4A2","","True","False","False","curated","True","Cell adhesion","Lung_pul_pc|Lung_pul_tip_cap_ec",TRUE
"P08572:integrin_a1b1_complex","CPI-SC03F728659","COL4A2_integrin_a1b1_complex","simple:P08572","complex:integrin_a1b1_complex","COL4A2","","True","False","False","curated","True","Cell adhesion","Decidua_endometrium_cap_ec|Decidua_uterine_pc",TRUE
"P08572:integrin_a1b1_complex","CPI-SC03F728659","COL4A2_integrin_a1b1_complex","simple:P08572","complex:integrin_a1b1_complex","COL4A2","","True","False","False","curated","True","Cell adhesion","Decidua_uterine_pc|Decidua_endometrium_cap_ec",TRUE
"P08572:integrin_a1b1_complex","CPI-SC03F728659","COL4A2_integrin_a1b1_complex","simple:P08572","complex:integrin_a1b1_complex","COL4A2","","True","False","False","curated","True","Cell adhesion","Uterus_endometrium_cap_ec|Uterus_uterine_pc",TRUE
"P08572:integrin_a1b1_complex","CPI-SC03F728659","COL4A2_integrin_a1b1_complex","simple:P08572","complex:integrin_a1b1_complex","COL4A2","","True","False","False","curated","True","Cell adhesion","Uterus_uterine_pc|Uterus_endometrium_cap_ec",TRUE
"P08572:integrin_a1b1_complex","CPI-SC03F728659","COL4A2_integrin_a1b1_complex","simple:P08572","complex:integrin_a1b1_complex","COL4A2","","True","False","False","curated","True","Cell adhesion","Pancreas_cap_ec|Pancreas_cap_pc",TRUE
"P08572:integrin_a1b1_complex","CPI-SC03F728659","COL4A2_integrin_a1b1_complex","simple:P08572","complex:integrin_a1b1_complex","COL4A2","","True","False","False","curated","True","Cell adhesion","Pancreas_cap_pc|Pancreas_cap_ec",TRUE
"P08572:integrin_a1b1_complex","CPI-SC03F728659","COL4A2_integrin_a1b1_complex","simple:P08572","complex:integrin_a1b1_complex","COL4A2","","True","False","False","curated","True","Cell adhesion","Adipose_tissue_adip_cap_ec|Adipose_tissue_cap_pc",TRUE
"P08572:integrin_a1b1_complex","CPI-SC03F728659","COL4A2_integrin_a1b1_complex","simple:P08572","complex:integrin_a1b1_complex","COL4A2","","True","False","False","curated","True","Cell adhesion","Adipose_tissue_cap_pc|Adipose_tissue_adip_cap_ec",TRUE
"P08572:integrin_a1b1_complex","CPI-SC03F728659","COL4A2_integrin_a1b1_complex","simple:P08572","complex:integrin_a1b1_complex","COL4A2","","True","False","False","curated","True","Cell adhesion","Thymus_adip_cap_ec|Thymus_cap_pc",TRUE
"P08572:integrin_a1b1_complex","CPI-SC03F728659","COL4A2_integrin_a1b1_complex","simple:P08572","complex:integrin_a1b1_complex","COL4A2","","True","False","False","curated","True","Cell adhesion","Thymus_smc_pc_intermediate|Thymus_ven_ec_1",TRUE
"P08572:integrin_a1b1_complex","CPI-SC03F728659","COL4A2_integrin_a1b1_complex","simple:P08572","complex:integrin_a1b1_complex","COL4A2","","True","False","False","curated","True","Cell adhesion","Thymus_cap_pc|Thymus_adip_cap_ec",TRUE
"P08572:integrin_a2b1_complex","CPI-SC046604E76","COL4A2_integrin_a2b1_complex","simple:P08572","complex:integrin_a2b1_complex","COL4A2","","True","False","False","curated","True","Cell adhesion","Lymph_node_smc_pc_intermediate|Lymph_node_ven_ec_1",TRUE
"P08572:integrin_a2b1_complex","CPI-SC046604E76","COL4A2_integrin_a2b1_complex","simple:P08572","complex:integrin_a2b1_complex","COL4A2","","True","False","False","curated","True","Cell adhesion","Lung_pul_pc|Lung_pul_cap_ec",TRUE
"P08572:integrin_a2b1_complex","CPI-SC046604E76","COL4A2_integrin_a2b1_complex","simple:P08572","complex:integrin_a2b1_complex","COL4A2","","True","False","False","curated","True","Cell adhesion","Lung_pul_pc|Lung_pul_tip_cap_ec",TRUE
"P08572:integrin_a2b1_complex","CPI-SC046604E76","COL4A2_integrin_a2b1_complex","simple:P08572","complex:integrin_a2b1_complex","COL4A2","","True","False","False","curated","True","Cell adhesion","Lung_pul_smc|Lung_pul_ven_ec",TRUE
"P08572:integrin_a2b1_complex","CPI-SC046604E76","COL4A2_integrin_a2b1_complex","simple:P08572","complex:integrin_a2b1_complex","COL4A2","","True","False","False","curated","True","Cell adhesion","Uterus_uterine_pc|Uterus_endometrium_cap_ec",TRUE
"P08572:integrin_a2b1_complex","CPI-SC046604E76","COL4A2_integrin_a2b1_complex","simple:P08572","complex:integrin_a2b1_complex","COL4A2","","True","False","False","curated","True","Cell adhesion","Uterus_smc_pc_intermediate|Uterus_ven_ec_1",TRUE
"P08572:integrin_a2b1_complex","CPI-SC046604E76","COL4A2_integrin_a2b1_complex","simple:P08572","complex:integrin_a2b1_complex","COL4A2","","True","False","False","curated","True","Cell adhesion","Thymus_smc_pc_intermediate|Thymus_ven_ec_1",TRUE
"P09038:P11362","CPI-SS01F67987A","FGF2_FGFR1","simple:P09038","simple:P11362","FGF2","FGFR1","True","False","True","curated","False","Fibroblast growth factor","Brain_brain_art_ec|Brain_brain_art_smc",TRUE
"P09038:P11362","CPI-SS01F67987A","FGF2_FGFR1","simple:P09038","simple:P11362","FGF2","FGFR1","True","False","True","curated","False","Fibroblast growth factor","Muscle_art_ec_2|Muscle_art_smc",TRUE
"P09038:P11362","CPI-SS01F67987A","FGF2_FGFR1","simple:P09038","simple:P11362","FGF2","FGFR1","True","False","True","curated","False","Fibroblast growth factor","Lymph_node_art_ec_1|Lymph_node_art_smc",TRUE
"P09038:P11362","CPI-SS01F67987A","FGF2_FGFR1","simple:P09038","simple:P11362","FGF2","FGFR1","True","False","True","curated","False","Fibroblast growth factor","Heart_art_ec_2|Heart_art_smc",TRUE
"P09038:P11362","CPI-SS01F67987A","FGF2_FGFR1","simple:P09038","simple:P11362","FGF2","FGFR1","True","False","True","curated","False","Fibroblast growth factor","Heart_art_ec_1|Heart_art_smc",TRUE
"P09038:P11362","CPI-SS01F67987A","FGF2_FGFR1","simple:P09038","simple:P11362","FGF2","FGFR1","True","False","True","curated","False","Fibroblast growth factor","Uterus_ven_ec_1|Uterus_smc_pc_intermediate",TRUE
"P09038:P11362","CPI-SS01F67987A","FGF2_FGFR1","simple:P09038","simple:P11362","FGF2","FGFR1","True","False","True","curated","False","Fibroblast growth factor","Uterus_uterine_pc|Uterus_endometrium_cap_ec",TRUE
"P09038:P11362","CPI-SS01F67987A","FGF2_FGFR1","simple:P09038","simple:P11362","FGF2","FGFR1","True","False","True","curated","False","Fibroblast growth factor","Large_intestine_art_ec_2|Large_intestine_art_smc",TRUE
"P09038:P11362","CPI-SS01F67987A","FGF2_FGFR1","simple:P09038","simple:P11362","FGF2","FGFR1","True","False","True","curated","False","Fibroblast growth factor","Large_intestine_art_ec_1|Large_intestine_art_smc",TRUE
"P09038:P11362","CPI-SS01F67987A","FGF2_FGFR1","simple:P09038","simple:P11362","FGF2","FGFR1","True","False","True","curated","False","Fibroblast growth factor","Small_intestine_art_ec_2|Small_intestine_art_smc",TRUE
"P09038:P11362","CPI-SS01F67987A","FGF2_FGFR1","simple:P09038","simple:P11362","FGF2","FGFR1","True","False","True","curated","False","Fibroblast growth factor","Small_intestine_art_ec_1|Small_intestine_art_smc",TRUE
"P09038:P11362","CPI-SS01F67987A","FGF2_FGFR1","simple:P09038","simple:P11362","FGF2","FGFR1","True","False","True","curated","False","Fibroblast growth factor","Adipose_tissue_art_ec_2|Adipose_tissue_art_smc",TRUE
"P09038:P11362","CPI-SS01F67987A","FGF2_FGFR1","simple:P09038","simple:P11362","FGF2","FGFR1","True","False","True","curated","False","Fibroblast growth factor","Adipose_tissue_adip_cap_ec|Adipose_tissue_cap_pc",TRUE
"P09038:P22455","CPI-SS008FB916C","FGF2_FGFR4","simple:P09038","simple:P22455","FGF2","FGFR4","True","False","True","curated","False","Fibroblast growth factor","Lung_pul_ven_ec|Lung_pul_smc",TRUE
"P10145:Q16570","CPI-SS0911EECCC","CXCL8_ACKR1","simple:P10145","simple:Q16570","CXCL8","ACKR1","True","False","True","curated","False","Interleukin","Decidua_uterine_pc|Decidua_endometrium_cap_ec",TRUE
"P10145:Q16570","CPI-SS0911EECCC","CXCL8_ACKR1","simple:P10145","simple:Q16570","CXCL8","ACKR1","True","False","True","curated","False","Interleukin","Uterus_smc_pc_intermediate|Uterus_ven_ec_1",TRUE
"P10451:integrin_a4b1_complex","CPI-SC0C81483EA","SPP1_integrin_a4b1_complex","simple:P10451","complex:integrin_a4b1_complex","SPP1","","True","False","False","curated","True","Cell adhesion","Uterus_endometrium_cap_ec|Uterus_uterine_pc",TRUE
"P10600:Q03167","CPI-SS0D46E2B45","TGFB3_TGFBR3","simple:P10600","simple:Q03167","TGFB3","TGFBR3","True","False","True","curated","False","Transforming growth factor","Brain_brain_art_smc|Brain_brain_art_ec",TRUE
"P10600:Q03167","CPI-SS0D46E2B45","TGFB3_TGFBR3","simple:P10600","simple:Q03167","TGFB3","TGFBR3","True","False","True","curated","False","Transforming growth factor","Lymph_node_smc_pc_intermediate|Lymph_node_ven_ec_1",TRUE
"P10600:Q03167","CPI-SS0D46E2B45","TGFB3_TGFBR3","simple:P10600","simple:Q03167","TGFB3","TGFBR3","True","False","True","curated","False","Transforming growth factor","Lung_pul_smc|Lung_pul_ven_ec",TRUE
"P10600:Q03167","CPI-SS0D46E2B45","TGFB3_TGFBR3","simple:P10600","simple:Q03167","TGFB3","TGFBR3","True","False","True","curated","False","Transforming growth factor","Lung_pul_smc|Lung_pul_art_ec",TRUE
"P10600:Q03167","CPI-SS0D46E2B45","TGFB3_TGFBR3","simple:P10600","simple:Q03167","TGFB3","TGFBR3","True","False","True","curated","False","Transforming growth factor","Decidua_uterine_pc|Decidua_endometrium_cap_ec",TRUE
"P10600:Q03167","CPI-SS0D46E2B45","TGFB3_TGFBR3","simple:P10600","simple:Q03167","TGFB3","TGFBR3","True","False","True","curated","False","Transforming growth factor","Uterus_uterine_pc|Uterus_endometrium_cap_ec",TRUE
"P10600:Q03167","CPI-SS0D46E2B45","TGFB3_TGFBR3","simple:P10600","simple:Q03167","TGFB3","TGFBR3","True","False","True","curated","False","Transforming growth factor","Pancreas_cap_pc|Pancreas_cap_ec",TRUE
"P10600:Q03167","CPI-SS0D46E2B45","TGFB3_TGFBR3","simple:P10600","simple:Q03167","TGFB3","TGFBR3","True","False","True","curated","False","Transforming growth factor","Thymus_ven_ec_1|Thymus_smc_pc_intermediate",TRUE
"P10600:Q03167","CPI-SS0D46E2B45","TGFB3_TGFBR3","simple:P10600","simple:Q03167","TGFB3","TGFBR3","True","False","True","curated","False","Transforming growth factor","Thymus_smc_pc_intermediate|Thymus_ven_ec_1",TRUE
"P10600:TGFbeta_receptor1","CPI-SC051FC855D","TGFB3_TGFbeta_receptor1","simple:P10600","complex:TGFbeta_receptor1","TGFB3","","True","False","True","curated","False","Transforming growth factor","Brain_brain_art_smc|Brain_brain_art_ec",TRUE
"P10600:TGFbeta_receptor1","CPI-SC051FC855D","TGFB3_TGFbeta_receptor1","simple:P10600","complex:TGFbeta_receptor1","TGFB3","","True","False","True","curated","False","Transforming growth factor","Muscle_art_smc|Muscle_art_ec_2",TRUE
"P10600:TGFbeta_receptor1","CPI-SC051FC855D","TGFB3_TGFbeta_receptor1","simple:P10600","complex:TGFbeta_receptor1","TGFB3","","True","False","True","curated","False","Transforming growth factor","Heart_art_smc|Heart_art_ec_2",TRUE
"P10600:TGFbeta_receptor1","CPI-SC051FC855D","TGFB3_TGFbeta_receptor1","simple:P10600","complex:TGFbeta_receptor1","TGFB3","","True","False","True","curated","False","Transforming growth factor","Pancreas_cap_pc|Pancreas_cap_ec",TRUE
"P10600:TGFbeta_receptor1","CPI-SC051FC855D","TGFB3_TGFbeta_receptor1","simple:P10600","complex:TGFbeta_receptor1","TGFB3","","True","False","True","curated","False","Transforming growth factor","Adipose_tissue_art_smc|Adipose_tissue_art_ec_2",TRUE
"P10600:TGFbeta_receptor2","CPI-SC074D3FFBC","TGFB3_TGFbeta_receptor2","simple:P10600","complex:TGFbeta_receptor2","TGFB3","","True","False","True","curated","False","Transforming growth factor","Brain_brain_art_smc|Brain_brain_art_ec",TRUE
"P10600:TGFbeta_receptor2","CPI-SC074D3FFBC","TGFB3_TGFbeta_receptor2","simple:P10600","complex:TGFbeta_receptor2","TGFB3","","True","False","True","curated","False","Transforming growth factor","Muscle_art_smc|Muscle_art_ec_2",TRUE
"P10600:TGFbeta_receptor2","CPI-SC074D3FFBC","TGFB3_TGFbeta_receptor2","simple:P10600","complex:TGFbeta_receptor2","TGFB3","","True","False","True","curated","False","Transforming growth factor","Heart_art_smc|Heart_art_ec_1",TRUE
"P10600:TGFbeta_receptor2","CPI-SC074D3FFBC","TGFB3_TGFbeta_receptor2","simple:P10600","complex:TGFbeta_receptor2","TGFB3","","True","False","True","curated","False","Transforming growth factor","Thymus_smc_pc_intermediate|Thymus_ven_ec_1",TRUE
"P11047:integrin_a2b1_complex","CPI-SC0A460766C","LAMC1_integrin_a2b1_complex","simple:P11047","complex:integrin_a2b1_complex","LAMC1","","True","False","False","curated","True","Cell adhesion","Lymph_node_smc_pc_intermediate|Lymph_node_ven_ec_1",TRUE
"P11047:integrin_a2b1_complex","CPI-SC0A460766C","LAMC1_integrin_a2b1_complex","simple:P11047","complex:integrin_a2b1_complex","LAMC1","","True","False","False","curated","True","Cell adhesion","Heart_smc_pc_intermediate|Heart_ven_ec_1",TRUE
"P11047:integrin_a2b1_complex","CPI-SC0A460766C","LAMC1_integrin_a2b1_complex","simple:P11047","complex:integrin_a2b1_complex","LAMC1","","True","False","False","curated","True","Cell adhesion","Lung_pul_pc|Lung_pul_cap_ec",TRUE
"P11047:integrin_a2b1_complex","CPI-SC0A460766C","LAMC1_integrin_a2b1_complex","simple:P11047","complex:integrin_a2b1_complex","LAMC1","","True","False","False","curated","True","Cell adhesion","Lung_pul_pc|Lung_pul_tip_cap_ec",TRUE
"P11047:integrin_a2b1_complex","CPI-SC0A460766C","LAMC1_integrin_a2b1_complex","simple:P11047","complex:integrin_a2b1_complex","LAMC1","","True","False","False","curated","True","Cell adhesion","Lung_pul_smc|Lung_pul_ven_ec",TRUE
"P11047:integrin_a2b1_complex","CPI-SC0A460766C","LAMC1_integrin_a2b1_complex","simple:P11047","complex:integrin_a2b1_complex","LAMC1","","True","False","False","curated","True","Cell adhesion","Uterus_uterine_pc|Uterus_endometrium_cap_ec",TRUE
"P11047:integrin_a2b1_complex","CPI-SC0A460766C","LAMC1_integrin_a2b1_complex","simple:P11047","complex:integrin_a2b1_complex","LAMC1","","True","False","False","curated","True","Cell adhesion","Thymus_smc_pc_intermediate|Thymus_ven_ec_1",TRUE
"P11047:integrin_a6b1_complex","CPI-SC024FAED24","LAMC1_integrin_a6b1_complex","simple:P11047","complex:integrin_a6b1_complex","LAMC1","","True","False","False","curated","True","Cell adhesion","Brain_brain_art_smc|Brain_brain_art_ec",TRUE
"P11047:integrin_a6b1_complex","CPI-SC024FAED24","LAMC1_integrin_a6b1_complex","simple:P11047","complex:integrin_a6b1_complex","LAMC1","","True","False","False","curated","True","Cell adhesion","Muscle_cap_pc|Muscle_myo_cap_ec",TRUE
"P11047:integrin_a6b1_complex","CPI-SC024FAED24","LAMC1_integrin_a6b1_complex","simple:P11047","complex:integrin_a6b1_complex","LAMC1","","True","False","False","curated","True","Cell adhesion","Lymph_node_smc_pc_intermediate|Lymph_node_ven_ec_1",TRUE
"P11047:integrin_a6b1_complex","CPI-SC024FAED24","LAMC1_integrin_a6b1_complex","simple:P11047","complex:integrin_a6b1_complex","LAMC1","","True","False","False","curated","True","Cell adhesion","Lymph_node_cap_pc|Lymph_node_adip_cap_ec",TRUE
"P11047:integrin_a6b1_complex","CPI-SC024FAED24","LAMC1_integrin_a6b1_complex","simple:P11047","complex:integrin_a6b1_complex","LAMC1","","True","False","False","curated","True","Cell adhesion","Lymph_node_art_smc|Lymph_node_art_ec_2",TRUE
"P11047:integrin_a6b1_complex","CPI-SC024FAED24","LAMC1_integrin_a6b1_complex","simple:P11047","complex:integrin_a6b1_complex","LAMC1","","True","False","False","curated","True","Cell adhesion","Heart_cap_pc|Heart_myo_cap_ec",TRUE
"P11047:integrin_a6b1_complex","CPI-SC024FAED24","LAMC1_integrin_a6b1_complex","simple:P11047","complex:integrin_a6b1_complex","LAMC1","","True","False","False","curated","True","Cell adhesion","Heart_smc_pc_intermediate|Heart_ven_ec_1",TRUE
"P11047:integrin_a6b1_complex","CPI-SC024FAED24","LAMC1_integrin_a6b1_complex","simple:P11047","complex:integrin_a6b1_complex","LAMC1","","True","False","False","curated","True","Cell adhesion","Oesophagus_smc_pc_intermediate|Oesophagus_ven_ec_1",TRUE
"P11047:integrin_a6b1_complex","CPI-SC024FAED24","LAMC1_integrin_a6b1_complex","simple:P11047","complex:integrin_a6b1_complex","LAMC1","","True","False","False","curated","True","Cell adhesion","Lung_pul_pc|Lung_pul_cap_ec",TRUE
"P11047:integrin_a6b1_complex","CPI-SC024FAED24","LAMC1_integrin_a6b1_complex","simple:P11047","complex:integrin_a6b1_complex","LAMC1","","True","False","False","curated","True","Cell adhesion","Lung_pul_pc|Lung_pul_tip_cap_ec",TRUE
"P11047:integrin_a6b1_complex","CPI-SC024FAED24","LAMC1_integrin_a6b1_complex","simple:P11047","complex:integrin_a6b1_complex","LAMC1","","True","False","False","curated","True","Cell adhesion","Lung_pul_smc|Lung_pul_ven_ec",TRUE
"P11047:integrin_a6b1_complex","CPI-SC024FAED24","LAMC1_integrin_a6b1_complex","simple:P11047","complex:integrin_a6b1_complex","LAMC1","","True","False","False","curated","True","Cell adhesion","Lung_pul_smc|Lung_pul_art_ec",TRUE
"P11047:integrin_a6b1_complex","CPI-SC024FAED24","LAMC1_integrin_a6b1_complex","simple:P11047","complex:integrin_a6b1_complex","LAMC1","","True","False","False","curated","True","Cell adhesion","Decidua_uterine_pc|Decidua_endometrium_cap_ec",TRUE
"P11047:integrin_a6b1_complex","CPI-SC024FAED24","LAMC1_integrin_a6b1_complex","simple:P11047","complex:integrin_a6b1_complex","LAMC1","","True","False","False","curated","True","Cell adhesion","Uterus_uterine_pc|Uterus_endometrium_cap_ec",TRUE
"P11047:integrin_a6b1_complex","CPI-SC024FAED24","LAMC1_integrin_a6b1_complex","simple:P11047","complex:integrin_a6b1_complex","LAMC1","","True","False","False","curated","True","Cell adhesion","Small_intestine_art_smc|Small_intestine_art_ec_2",TRUE
"P11047:integrin_a6b1_complex","CPI-SC024FAED24","LAMC1_integrin_a6b1_complex","simple:P11047","complex:integrin_a6b1_complex","LAMC1","","True","False","False","curated","True","Cell adhesion","Pancreas_cap_pc|Pancreas_cap_ec",TRUE
"P11047:integrin_a6b1_complex","CPI-SC024FAED24","LAMC1_integrin_a6b1_complex","simple:P11047","complex:integrin_a6b1_complex","LAMC1","","True","False","False","curated","True","Cell adhesion","Adipose_tissue_art_smc|Adipose_tissue_art_ec_2",TRUE
"P11047:integrin_a6b1_complex","CPI-SC024FAED24","LAMC1_integrin_a6b1_complex","simple:P11047","complex:integrin_a6b1_complex","LAMC1","","True","False","False","curated","True","Cell adhesion","Adipose_tissue_cap_pc|Adipose_tissue_adip_cap_ec",TRUE
"P11047:integrin_a6b1_complex","CPI-SC024FAED24","LAMC1_integrin_a6b1_complex","simple:P11047","complex:integrin_a6b1_complex","LAMC1","","True","False","False","curated","True","Cell adhesion","Thymus_smc_pc_intermediate|Thymus_ven_ec_1",TRUE
